,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,parkingSpace,newDevelopmentFinished,labels,district
1909,96891016,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/b8/88/963536572.jpg,GU-1955,31,1,128000.0,duplex,sale,88.0,True,2,2,Urbanización Vega de la Selva,Teruel,Alcalá de la Selva,es,40.3724888,-0.6884803,False,https://www.idealista.com/inmueble/96891016/,57487,"¡OPORTUNIDAD! 88 m2 construidos. Consta de salón comedor con chimenea y salida a terraza cubierta de 10,41 m2 para disfrutar de magníficas vistas de la montaña. En esta misma planta tenemos un aseo y cocina totalmente equipada. Dispone de lavadora/secadora. En la planta inferior encontramos un baño completo, trastero, dormitorio con literas, sofá cama y armario empotrado y dormitorio principal con armario empotrado. Calefacción con sistema domótico de encendido. Equipado y amueblado. Edificio con ascensor. Se incluye plaza de garaje y trastero en la planta semisótano del edificio.",False,good,False,True,1455.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Alcalá de la Selva', 'title': 'Dúplex en Urbanización Vega de la Selva'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1910,96193783,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/f1/c6/939966002.jpg,00670,22,,65000.0,countryHouse,sale,222.0,False,4,1,Mayor,Teruel,Allepuz,es,40.4911018,-0.7238668,False,https://www.idealista.com/inmueble/96193783/,43995,"Si buscas la tranquilidad de vivir en un entorno rural en un pueblo con mucho encanto. Disponemos de esta vivienda sita junto a la plaza del pueblo de Allepuz. Cuenta planta baja, destinada a uso cochera y acceso a un corral, dos plantas de vivienda y buhardilla ( graneros ) además de un solar sin edificación. Con dos accesos entrada desde calle Mayor y otra desde la misma carretera. Se han hecho mejoras y reformas en la vivienda, bien mantenida. El salón con un gran balcón y buenas vistas, la cocina independiente, cuatro dormitorios, un baño. En la antigua cocina en la entreplanta se mantiene el antiguo hogar-fuego bajo. Habitada de forma continuada hasta hace poco tiempo actualmente uso por temporada. En su estado actual podría destinarse a segunda residencia y ya con una mínimas reformas, con la instalación de tipo de calefacción, con la posibilidad de construir en el solar una nueva edificación o ampliar la existente.",False,renew,False,,293.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'Allepuz', 'title': 'Casa de pueblo en Mayor'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1911,97325476,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/cd/6e/975971100.jpg,GU-1963,34,,159000.0,chalet,sale,108.0,False,3,2,Urbanización las Majadas,Teruel,Alcalá de la Selva,es,40.35239,-0.6939876,False,https://www.idealista.com/inmueble/97325476/,59622,¡SUPER PRECIO! Preciosa vivienda en 2 plantas. 54 m2 de solar. 108 m2 construidos. Parcela privada de 171 m2 y área común de 1.650 m2. Consta en planta baja de salón comedor con chimenea y terraza. Cocina con barra pasa platos. Aseo con lavadora y habitación/trastero. En 1ª planta tenemos 3 dormitorios dobles con armarios y baño completo con ducha. Todo exterior. Calefacción eléctrica. Suelos de parquet. Equipado y amueblado. Cerca del campo de golf y las pistas de esquí de Valdelinares. Magníficas vistas a la montaña.,False,good,False,,1472.0,"{'typology': 'chalet', 'subTypology': 'semidetachedHouse'}","{'subtitle': 'Alcalá de la Selva', 'title': 'Chalet pareado en Urbanización las Majadas'}",False,False,False,False,False,False,,,,
1912,93901356,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4f/cf/06/874507804.jpg,,25,,59000.0,countryHouse,sale,272.0,False,4,1,Enmedio,Teruel,El Pobo,es,40.5084116,-0.8603602,False,https://www.idealista.com/inmueble/93901356/,41920,"OPORTUNIDAD! CASA DE PUEBLO CON CORRAL EN EL POBO A la casa se accede a través de un patio descubierto que da paso a una gran entrada desde la cual se distribuye toda la propiedad. La planta baja dispone de la cocina, salón, comedor y una tienda, todo ello sin reformar. Además, es el acceso al corral, el garaje y el patio descubierto de más de 100 metros cuadrados con que cuenta esta magnífica casa de pueblo. En la planta primera encontramos la vivienda reformada que se distribuye en cocina, salón comedor con una soleada galería cubierta y acristalada, cuatro dormitorios y un baño completo. LLAMAME Y PIDE INFORMACION, TE SORPRENDERA!",False,good,False,,217.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'El Pobo', 'title': 'Casa de pueblo en Enmedio'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1913,99166285,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d2/75/0c/1035711351.jpg,00773,40,,45000.0,countryHouse,sale,252.0,False,5,1,baja,Teruel,Perales del Alfambra,es,40.6186332,-0.9645384,False,https://www.idealista.com/inmueble/99166285/,32476,"La vivienda consta de dos plantas, una planta baja, un sótano (bodega) de 60mts y un patio de entrada de 33mts. Se rehabilitó hace unos años con obras en fachada y en cubierta. Tiene un estilo rústico muy particular con mucho encanto, está bien mantenida y resulta muy acogedora. Resaltar su ubicación y buena orientación, a dos calles ( dos accesos independientes) con bonitas vistas junto al  paseo del río Alfambra, muy soleada.  En planta baja tenemos un salón comedor, la cocina y otra sala de estar con chimenea (fuego bajo), un distribuidor en esta estancia hay un espacio tipo trastero se usa para almacenar leña o pellet, acceso por escalera a la planta primera en la que tenemos la otra puerta de entrada a la casa, un baño completo con bañera, dos dormitorios ( uno tipo alcoba) y un espacioso salón comedor con balcón y vistas al rio. Dispone de un cuarto de uso como vestidor- trastero. La otra planta bajo cubierta, techos altos abuhardillados, vigas vistas y dividida en dos estancias ahora como uso de dormitorios enormes con ventanales a la zona del río con bonitas vistas y muy soleada.  Dispone de un calentador eléctrico y la chimenea cuenta con salida aparte para poder instalar una estufa de pellet. A 40 kms de la capital esta vivienda es ideal como segunda residencia y si tu opción es vivir en el medio rural y disfrutar de la vida tranquila en un pueblo con encanto y entorno precioso esta es la opción. Además la posibilidad de orientarla a negocio como turismo rural y a tener en cuenta que dispone de dos entradas a distinto nivel con posibilidades de dividir en dos viviendas o usos diferenciados.     No dudes en visitarla te va a sorprender.",False,good,False,,179.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'Perales del Alfambra', 'title': 'Casa de pueblo en baja'}",False,False,False,False,False,False,,,,
1914,99408656,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/de/0e/94/1042968212.jpg,,25,2,65000.0,flat,sale,84.0,True,3,2,"Mayor, 6",Teruel,Calanda,es,40.9407849,-0.2315018,True,https://www.idealista.com/inmueble/99408656/,48164,"Piso reformado en planta segunda, en el centro histórico del pueblo. En las inmediaciones de La Plaza de España. Estado para entrar a vivir sin ninguna reforma a hacer. Con cochera de 30 m2 y altillo con acceso desde calle Hospital. Zona de aparcamiento gratuito en Plaza la Hoya a 50 ml. Sito en calle comercial de la villa, con establecimientos hosteleros, alimentarios sanitarios etc. Totalmente amueblado y menaje suficiente. Para entra a vivir sin necesidad de ninguna reforma. Posee una cochera independiente en planta baja y acceso desde calle Hospital de 30 m2 y un altillo. Capacidad varios vehículos.",False,good,False,False,774.0,{'typology': 'flat'},"{'subtitle': 'Calanda', 'title': 'Piso en Mayor, 6'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1915,99141338,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/a1/a2/1034881383.jpg,,46,,65000.0,countryHouse,sale,305.0,False,7,1,san martin s/n,Zaragoza,Villanueva de Huerva,es,41.3544945,-1.0343716,True,https://www.idealista.com/inmueble/99141338/,56036,"Inmobiliaria M. Benedi ofrece casa de 305m2 construidos en Villanueva de Huerva (Zaragoza). La casa está distribuida en dos plantas: Planta baja: Gran patio, cocina, baño con bañera y una habitación. Amplio corral con lavadero, cocina con hogar, trastero y cuadra.  Primera planta: Seis dormitorios y una amplia terraza. Posibilidad de abrir puerta de garaje por la calle de atrás. Ventanas de madera Suelos de baldosa No dispone de calefacción Necesita reforma. Amueblada.  Tejados recientemente reformados. Casa muy céntrica justo al lado de la plaza, pueblo muy tranquilo con todos los servicios necesarios para vivir. Precio 65.000 euros Con nuestro asesoramiento hipotecario podemos conseguirte hasta el 100% de financiación. inmobiliariadeconfianza  VillanuevadeHuerva  zaragoza  casaenventa  rural.",False,renew,False,,213.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'Villanueva de Huerva', 'title': 'Casa de pueblo en san martin s/n'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1916,99917143,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/67/d7/9b/1060490917.jpg,2320,19,,36500.0,countryHouse,sale,180.0,False,4,1,"Calle Frontón, 4",Zaragoza,Letux,es,41.2550728,-0.803661,True,https://www.idealista.com/inmueble/99917143/,41416,"CASA EN VENTA EN LETUX,   en el Campo de Belchite. Casa de 180 metros cuadrados con CORRAL de 45 metros. Vivienda en tres plantas, en planta calle hall y baño, en planta primera gran cocina-comedor, salón con habitación y alcoba y en la última planta dos habitaciones. TEJADO EN BUEN ESTADO, FACHADA NUEVA. SEMIAMUEBLADO. IDEAL PARA SEGUNDA RESIDENCIA. FINCAS VERUS comercializa este inmueble en EXCLUSIVA, solicite más información o cita previa en Fincas Verus C/ Valle de Pineta nº1 local, 50015 ZARAGOZA. Rogamos no molestar al propietario, ocupantes de la propiedad, vecinos o conserjes de comunidad, ya que depositan la gestión en nosotros.",False,good,False,,203.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'Letux', 'title': 'Casa de pueblo en Calle Frontón, 4'}",False,False,False,False,False,False,,,,
1917,99355558,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a6/0f/a1/1041253775.jpg,,29,,25000.0,countryHouse,sale,157.0,False,5,2,san martin s/n,Zaragoza,Villanueva de Huerva,es,41.3544945,-1.0343716,True,https://www.idealista.com/inmueble/99355558/,56036,"Inmobiliaria M. Benedi ofrece casa de 157m2 en Villanueva de huerva (Zaragoza) Distribuida en dos plantas: Planta baja Salón-comedor con estufa de leña, dos habitaciones, trastero, baño con plato de ducha, cocina con despensa con acceso a un corral de 76m2 con salida de garaje a otra calle. Primera planta: Tres habitaciones, aseo y cuarto de estar. Luz y agua dadas de alta. Escaleras recién embaldosadas. Tejado onduline sin terminar. Casa luminosa y muy buena ubicación. Suelos de baldosa nueva. Ventanas de aluminio. No dispone de calefacción. Instalación de luz y fontanería nuevas. Precio 25.000 euros Con nuestro asesoramiento hipotecario podemos conseguirte hasta el 100% de financiación. VillanuevadeHuerva  zaragoza  inmobiliariadeconfianza  casaenventa  rural.",False,renew,False,,159.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'Villanueva de Huerva', 'title': 'Casa de pueblo en san martin s/n'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1918,98334663,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/c1/06/1008503776.jpg,,24,,65000.0,countryHouse,sale,149.0,False,4,2,montserrat s/n,Zaragoza,Paniza,es,41.2832962,-1.2109306,True,https://www.idealista.com/inmueble/98334663/,56338,"Inmobiliaria M. Benedi vende casa en Paniza (Zaragoza) de 149m2. Distribuidos en tres plantas. Planta baja: Salón, comedor, cocina con hogar, baño con bañera, trastero y terraza. Primera planta: dos habitaciones. Segunda planta: dos habitaciones y aseo. Tejado cambiado recientemente. No dispone de calefacción. Amueblada para entrar a vivir. Luz y agua dadas de alta. Pueblo tranquilo con todos los servicios necesarios para vivir. Precio 65000 euros negociables. Con nuestro asesoramiento hipotecario podemos conseguirte hasta el 100% de financiación. paniza  inmobiliaria  Zaragoza  casabarata  pueblo  rural.",False,good,False,,436.0,"{'typology': 'countryHouse', 'subTypology': 'casale'}","{'subtitle': 'Paniza', 'title': 'Casa rural en montserrat s/n'}",False,False,False,False,False,False,,,,
1919,99144472,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e6/c9/41/1034994779.jpg,,26,,50000.0,countryHouse,sale,149.0,False,3,1,villanueva de huerva s/n,Zaragoza,Villanueva de Huerva,es,41.3768187,-1.0011902,True,https://www.idealista.com/inmueble/99144472/,57489,"Inmobiliaria M. Benedi ofrece casa de 149m2 en Villanueva de Huerva (Zaragoza). Distribuida en dos plantas Planta baja: cocina con despensa, baño con bañera, cuarto de estar, salón y dos habitaciones, una de ellas interior. Gran bodega con acceso a pequeño corral, trastero y una habitación con hogar. Primera planta: Dos habitaciones con suelo de baldosa nuevo. No dispone calefacción. Ventanas de madera. Suelos de baldosa. Amueblada. No dispone de terraza ni garaje. Tejado reformado recientemente. Luz y agua dados de baja. Buena ubicación, cerca de la carretera principal. Pueblo tranquilo con todos los servicios necesarios para vivir. Precio 50.000 euros Con nuestro asesoramiento hipotecario podemos conseguirte hasta el 100% de financiación. inmobiliariadeconfianza  VillanuevadeHuerva  zaragoza  casaenventa  rural.",False,good,False,,336.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'Villanueva de Huerva', 'title': 'Casa de pueblo en villanueva de huerva s/n'}",False,False,False,False,False,False,,,,
1920,99541425,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a3/36/99/1046965135.jpg,,28,,28000.0,countryHouse,sale,251.0,False,5,1,Calle Somontano s/n,Zaragoza,Paniza,es,41.2838422,-1.2129645,True,https://www.idealista.com/inmueble/99541425/,56490,"Inmobiliaria M. Benedi ofrece amplia casa de 251m2 construidos en Paniza (Zaragoza). Distribuidos en dos plantas: Planta baja entrada con acceso a dos cuadras, corral y bodega antigua. Cocina con recocina y chimenea, salón - comedor, cuatro habitaciones y terraza con baño. Primera planta una habitación y dos graneros. Luz y agua dadas de alta. Calefacción de luz. Suelos de baldosa. Necesita reforma. Ventanas de madera. No dispone de garaje. Instalación de luz nueva. Casa con mucha luz. Pueblo tranquilo con todos los servicios necesarios para vivir. Precio 28.000 euros. Con nuestro asesoramiento hipotecario podemos conseguirte hasta el 100% de financiación. Paniza  zaragoza  inmobiliariadeconfianza  casaenventa  rural.",False,renew,False,,112.0,"{'typology': 'countryHouse', 'subTypology': 'casaDePueblo'}","{'subtitle': 'Paniza', 'title': 'Casa de pueblo en Calle Somontano s/n'}",False,False,False,False,False,False,,,,
