Columna1;propertyCode;floor;price;propertyType;operation;size;exterior;rooms;bathrooms;address;province;municipality;country;latitude;longitude;distance;hasVideo;status;newDevelopment;hasLift;priceByArea;hasPlan;has3DTour;has360;hasStaging;superTopHighlight;topNewDevelopment;newDevelopmentFinished;typology_inmo;hasparking;parking_price_included;parking_price;zipcode
4385;98269580.0;en;390000;flat;sale;47;True;1;1;Gran Via de les Corts Catalanes;Barcelona;Barcelona;es;41.388.278;21.649.511;448;True;good;False;True;8298;True;False;False;False;False;False;True;urban;False;False;0;8013
4386;98269624.0;en;369000;flat;sale;70;True;2;2;Calle d'Aribau;Barcelona;Barcelona;es;413.948.237;21.524.215;1708;True;good;False;False;5271;True;False;True;False;False;False;True;urban;False;False;0;8001
4387;98269640.0;2;453000;flat;sale;120;True;4;2;Travesía de Dalt;Barcelona;Barcelona;es;414.064.967;21.521.055;2630;True;renew;False;True;3775;True;False;True;False;False;False;True;urban;False;False;0;8012
4388;98269650.0;1;750000;flat;sale;140;True;2;2;Calle de les Jonqueres;Barcelona;Barcelona;es;413.867.007;21.744.305;366;True;good;False;True;5357;True;False;True;False;False;False;True;urban;False;False;0;8002
4389;98269690.0;en;490000;flat;sale;78;True;2;1;Calle de Can Bruixa;Barcelona;Barcelona;es;413.829.051;21.295.505;3409;True;good;False;True;6282;True;False;False;False;False;False;True;urban;False;False;0;8028
4390;98269784.0;5;1990000;flat;sale;191;True;4;5;Paseo de Gràcia;Barcelona;Barcelona;es;413.956.773;21.603.934;1256;True;good;False;True;10419;True;False;False;False;False;False;True;urban;False;False;0;8001
4391;98270250.0;2;265500;flat;sale;47;True;2;1;barrio El Camp d'En Grassot i Gràcia Nova;Barcelona;Barcelona;es;414.077.359;21.642.146;2356;True;good;False;False;5649;True;False;True;False;False;False;True;urban;False;False;0;8001
4392;98270424.0;bj;875000;chalet;sale;364;False;4;3;Avenida de Frederic Rahola;Barcelona;Barcelona;es;414.280.585;21.652.682;4582;True;good;False;True;2404;True;True;False;False;False;False;True;urban;True;True;0;8001
4393;98270490.0;4;495000;flat;sale;120;False;2;1;barrio La Dreta de l'Eixample;Barcelona;Barcelona;es;413.865.952;21.647.723;442;True;good;False;True;4125;True;False;False;False;False;False;True;urban;False;False;0;8001
4394;98270510.0;1;325000;flat;sale;86;True;1;1;Calle de Rosalia de Castro;Barcelona;Barcelona;es;414.102.949;21.724.141;2597;True;good;False;True;3779;True;False;True;True;False;False;True;urban;False;False;0;8001
4395;98270584.0;1;250000;flat;sale;97;False;4;1;Calle de Pere Galvany;Barcelona;Esplugues de Llobregat;es;413.728.873;20.996.269;8527;True;good;False;False;2577;False;False;False;False;False;False;True;urban;False;False;0;8906
4396;98270830.0;1;780000;flat;sale;114;True;3;2;Calle d'Aribau;Barcelona;Barcelona;es;413.863.175;21.633.929;560;False;good;False;True;6842;False;False;False;False;False;False;True;urban;False;False;0;8001
4397;98270850.0;5;1800000;penthouse;sale;285;True;5;4;Via Augusta;Barcelona;Barcelona;es;414.005.194;2.125.839;3982;True;good;False;True;6316;True;False;False;False;False;False;True;urban;True;True;0;8017
4398;98270910.0;10;360000;penthouse;sale;60;True;1;1;Calle del Capità Arenas;Barcelona;Barcelona;es;413.901.641;21.273.005;3821;True;renew;False;True;6000;True;False;False;False;False;False;True;urban;False;False;0;8001
4399;98271110.0;en;749000;flat;sale;188;True;3;2;Paseo de Sant Joan;Barcelona;Barcelona;es;414.030.424;21.652.453;1828;True;good;False;True;3984;True;False;True;False;False;False;True;urban;False;False;0;8009
4400;98271130.0;bj;380000;flat;sale;92;True;2;2;Calle d'en Carabassa;Barcelona;Barcelona;es;413.798.984;21.795.831;2466;True;good;False;False;4130;True;False;False;False;False;False;True;urban;False;False;0;8002
4401;98271180.0;2;1590000;flat;sale;205;False;3;3;Calle del Consell de Cent;Barcelona;Barcelona;es;413.893.524;21.623.815;691;True;good;False;True;7756;True;False;True;False;False;False;True;urban;False;False;0;8001
4402;98271230.0;4;1650000;flat;sale;285;False;4;3;Calle de Provença;Barcelona;Barcelona;es;413.931.731;21.605.316;1049;True;renew;False;True;5789;True;False;False;False;False;False;True;urban;False;False;0;8001
4403;98271256.0;5;880000;flat;sale;110;True;2;2;Rambla de Catalunya;Barcelona;Barcelona;es;413.928.528;21.615.339;963;True;good;False;True;8000;True;False;True;False;False;False;True;urban;False;False;0;8001
4404;98271330.0;en;699000;flat;sale;98;True;2;2;Calle de València;Barcelona;Barcelona;es;413.880.854;21.584.646;973;True;good;False;True;7133;True;False;False;False;False;False;True;urban;False;False;0;8001
4405;98271570.0;3;445000;flat;sale;143;True;4;2;Calle d'Avinyó;Barcelona;Barcelona;es;413.823.743;21.741.845;623;True;good;False;False;3112;True;False;False;False;False;False;True;urban;False;False;0;8001
4406;98271640.0;5;380000;flat;sale;107;True;3;2;Calle de l'Equador;Barcelona;Barcelona;es;413.876.395;21.414.057;2390;True;renew;False;True;3551;True;False;False;False;False;False;True;urban;False;False;0;8001
4407;98271690.0;2;1360000;flat;sale;180;True;3;3;barrio Sant Gervasi - Galvany;Barcelona;Barcelona;es;413.959.775;21.428.695;2477;False;good;False;True;7556;True;False;False;False;False;False;True;urban;True;True;0;8001
4408;98271870.0;en;580000;flat;sale;114;True;2;1;Rambla La;Barcelona;Barcelona;es;413.802.932;21.770.076;944;False;good;False;True;5088;True;False;False;False;False;False;True;urban;False;False;0;8001
4409;98271940.0;bj;800000;flat;sale;324;False;5;4;Calle de Bertran;Barcelona;Barcelona;es;414.108.352;2.140.181;3634;True;good;False;False;2469;True;False;False;False;False;False;True;urban;True;True;0;8022
4410;98271950.0;1;1500000;flat;sale;218;True;4;3;Calle de Provença;Barcelona;Barcelona;es;413.958.733;21.592.917;1333;True;good;False;True;6881;False;False;True;False;False;False;True;urban;False;False;0;8008
4411;98271970.0;6;215000;flat;sale;120;True;4;2;Avenida Villa Real s/n;Castellón;Castellón de la Plana / Castello de la Plana;es;399.775.849;-0.0566438;12615;True;newdevelopment;True;True;1792;True;False;False;False;False;False;False;urban;False;False;0;12006
4412;98271990.0;bj;229500;flat;sale;108;True;3;2;Avenida Villa Real s/n;Castellón;Castellón de la Plana / Castello de la Plana;es;399.775.849;-0.0566438;12615;True;newdevelopment;True;True;2125;True;False;False;False;False;False;False;urban;False;False;0;12006
4413;98272170.0;1;280000;flat;sale;87;True;3;2;Calle de Josep Miquel Quintana;Barcelona;Esplugues de Llobregat;es;413.739.982;20.865.218;7978;True;good;False;True;3218;False;False;False;False;False;False;True;urban;False;False;0;8950
4414;98272280.0;en;345000;flat;sale;63;True;2;1;Calle d'Enric Granados;Barcelona;Barcelona;es;413.923.655;21.573.188;1217;True;good;False;True;5476;True;False;False;False;False;False;True;urban;False;False;0;8001
4415;98272310.0;2;835000;flat;sale;175;True;5;3;Calle de Bertran;Barcelona;Barcelona;es;414.112.942;21.405.484;3653;True;good;False;True;4771;True;False;False;False;False;False;True;urban;True;False;24000;8001
4416;98272380.0;7;1619000;penthouse;sale;277;True;2;2;Calle del Tenor Viñas;Barcelona;Barcelona;es;413.966.255;21.409.776;2650;True;good;False;True;5845;False;False;False;False;False;False;True;urban;False;False;0;8021
4417;98272750.0;4;1600000;flat;sale;128;True;3;3;Paseo de Gràcia;Barcelona;Barcelona;es;41.387.697;21.652.809;405;True;good;False;True;12500;False;False;False;False;False;False;True;urban;False;False;0;8001
4418;98272780.0;2;1800000;flat;sale;155;True;3;2;Paseo de Gràcia;Barcelona;Barcelona;es;41.396.391;21.620.481;1239;True;good;False;True;11613;False;False;False;False;False;False;True;urban;True;True;0;8037
4419;98272840.0;bj;1340000;chalet;sale;330;False;4;4;Calle de Cardedeu;Barcelona;Barcelona;es;414.146.038;21.459.286;3669;True;good;False;True;4061;True;False;False;False;False;False;True;urban;True;True;0;8001
4420;98272880.0;bj;1150000;chalet;sale;256;False;5;3;Rambla de Mercedes;Barcelona;Barcelona;es;414.129.667;21.553.064;3138;True;renew;False;True;4492;True;False;True;False;False;False;True;urban;True;True;0;8001
4421;98273030.0;2;455000;flat;sale;117;True;4;2;Calle Londres, 12;Barcelona;Barcelona;es;413.883.021;21.441.071;2169;False;renew;False;True;3889;False;False;False;False;False;False;True;urban;True;False;26500;8029
4422;98273240.0;3;980000;flat;sale;151;True;3;2;Calle de Sabino Arana;Barcelona;Barcelona;es;41.384.143;21.254.842;3731;True;good;False;True;6490;False;False;False;False;False;False;True;urban;False;False;0;8001
4423;98273280.0;2;1800000;penthouse;sale;225;True;4;4;Calle Dos de Maig;Barcelona;Sant Just Desvern;es;413.864.012;20.824.279;9009;False;good;False;True;8000;True;False;False;False;False;False;True;urban;True;False;25000;8950
4424;98273360.0;bj;855000;flat;sale;179;False;3;2;Via Augusta;Barcelona;Barcelona;es;413.982.701;21.379.495;2956;False;good;False;True;4777;True;True;False;False;False;False;True;urban;False;False;0;8021
4425;98273370.0;3;140000;flat;sale;113;True;3;2;Severo Ochoa;Castellón;La Vall d'Uixo;es;39.822.225;-0.2282362;13919;False;good;False;True;1239;False;False;False;False;False;False;True;urban;True;True;0;12600
4426;98273380.0;en;340000;flat;sale;95;True;1;1;Travesía de Gràcia;Barcelona;Barcelona;es;414.014.584;21.527.936;2157;False;good;False;True;3579;True;False;False;False;False;False;True;urban;False;False;0;8012
4427;98273530.0;1;250000;flat;sale;106;True;5;2;Calle de les Carretes;Barcelona;Barcelona;es;413.768.395;21.668.419;1168;True;good;False;False;2358;True;False;True;False;False;False;True;urban;False;False;0;8001
4428;98273630.0;bj;155000;flat;sale;110;True;4;2;Calle de l'Alcalde Joan Bertran, 28;Tarragona;Reus;es;411.503.684;11.014.514;787;True;good;False;True;1409;False;False;False;False;False;False;True;urban;False;False;0;43201
4429;98274040.0;bj;155900;flat;sale;47;True;2;1;Calle de Sarria;Madrid;Madrid;es;404.742.959;-37.156.845;6457;False;good;False;False;3317;False;False;False;False;False;False;True;urban;False;False;0;28035
4430;98274930.0;5;445000;flat;sale;160;True;5;2;moro zeit;València;València;es;394.759.422;-0.3813651;556;True;good;False;True;2781;True;False;True;False;False;False;True;urban;False;False;0;46001
4431;98276320.0;bj;460000;chalet;sale;244;False;4;3;Moncada;València;Moncada;es;395.646.929;-0.4107616;10433;True;good;False;True;1885;True;False;True;False;False;False;True;urban;True;True;0;46112
4432;98276690.0;bj;350000;flat;sale;320;True;6;2;Calle de les Germanes Cubells;València;Xirivella;es;394.640.368;-0.4272665;4328;True;good;False;False;1094;False;False;False;False;False;False;True;urban;False;False;0;46950
4433;98276780.0;bj;320000;chalet;sale;472;False;9;2;Carbonaire Carrer 9;Castellón;La Vall d'Uixo;es;398.289.134;-0.2337386;14132;True;renew;False;True;678;False;False;False;False;False;False;True;residential;True;True;0;12600
4434;98276910.0;3;212500;flat;sale;95;True;3;2;Calle del Serpis;València;València;es;394.743.399;-0.33995;3253;True;good;False;True;2237;False;False;False;False;False;False;True;urban;False;False;0;46022
4435;98276980.0;4;120000;flat;sale;110;False;3;2;Barrio del Pilar;Castellón;Villarreal/Vila-Real;es;399.455.246;-0.0952059;9117;False;good;False;True;1091;False;False;False;False;False;False;True;urban;True;True;0;12540
4436;98277450.0;en;149000;flat;sale;85;True;3;1;Calle Escritor Sánchez Moreno;Murcia;Murcia;es;379.940.137;-11.393.193;845;False;renew;False;False;1753;True;False;False;False;False;False;True;urban;False;False;0;30009
4437;98278180.0;1;269990;flat;sale;67;True;3;3;Calle Madres Plaza de Mayo;Madrid;Madrid;es;404.348.698;-36.414.243;5593;False;good;False;False;4030;True;False;False;False;False;False;True;urban;False;False;0;28017
4438;98279130.0;5;335000;flat;sale;73;True;4;1;Calle d'Entença;Barcelona;Barcelona;es;413.807.063;21.477.413;1993;True;renew;False;True;4589;True;False;False;False;False;False;True;urban;False;False;0;8001
4439;98279340.0;bj;699000;flat;sale;137;True;4;1;Calle de la Cucurulla;Barcelona;Barcelona;es;413.854.677;21.740.447;374;True;good;False;True;5102;True;False;False;False;False;False;True;urban;False;False;0;8002
4440;98279420.0;bj;369000;chalet;sale;322;False;6;3;Carretera al Piquillo s/n;Las Palmas;Santa Brigida;es;28.051.871;-154.865.482;5916;True;good;False;True;1146;False;False;False;False;False;False;True;residential;True;True;0;35300
4441;98279620.0;en;395000;flat;sale;83;True;1;1;Calle berlin;Barcelona;Barcelona;es;413.837.086;21.408.911;2459;False;good;False;True;4759;False;False;False;False;False;False;True;urban;False;False;0;8001
4442;98279860.0;en;190000;flat;sale;138;True;5;2;Calle Cortes de Aragón;Zaragoza;Zaragoza;es;416.422.181;-0.894578;1217;False;good;False;True;1377;True;False;False;False;False;False;True;urban;False;False;0;50009
4443;98281360.0;1;75050;flat;sale;75;True;3;1;Calle de la Mare Molas;Tarragona;Reus;es;411.524.734;10.992.991;831;False;renew;False;True;1001;True;False;False;False;False;False;True;urban;False;False;0;43201
4444;98281400.0;bj;923000;chalet;sale;360;False;5;3;Centro;Andorra;Andorra la Vella;es;425.014.706;15.290.197;17072;False;good;False;True;2564;False;False;False;False;False;False;True;urban;True;True;0;AD500
4445;98281480.0;5;445000;flat;sale;160;True;5;2;Calle del Moro Zeid;València;València;es;394.761.557;-0.379942;443;False;good;False;True;2781;False;False;False;True;False;False;True;urban;False;False;0;46001
4446;98281680.0;2;559000;flat;sale;130;True;3;2;Travesía de les Corts;Barcelona;Barcelona;es;413.837.383;21.307.493;3298;True;good;False;True;4300;False;False;False;False;False;False;True;urban;False;False;0;8001
4447;98282400.0;bj;310000;flat;sale;150;True;4;2;barrio Costillares;Madrid;Madrid;es;404.737.097;-36.688.198;6944;False;renew;False;True;2067;True;False;False;False;False;False;True;urban;False;False;0;28036
4448;98282680.0;bj;380000;flat;sale;107;False;3;2;Calle de Pere Pelegrí;Barcelona;Hospitalet de Llobregat;es;413.693.264;20.979.903;7020;False;good;False;True;3551;True;False;False;False;False;False;True;urban;False;False;0;8906
4449;98283110.0;bj;325000;chalet;sale;490;False;8;4;Mayo, 231;Zaragoza;Zaragoza;es;41.768.969;-0.8795931;13024;False;renew;False;True;663;True;False;False;False;False;False;True;urban;True;True;0;50020
4450;98283570.0;bj;194000;chalet;sale;139;False;4;2;Monturiol;Castellón;Moncófar;es;397.999.608;-0.1301679;8630;False;good;False;True;1396;True;False;False;False;False;False;True;residential;False;False;0;12593
4451;98284800.0;bj;275000;flat;sale;87;False;4;1;barrio La Font de la Guatlla;Barcelona;Barcelona;es;413.734.247;2.146.012;2516;False;good;False;True;3161;True;False;False;False;False;False;True;urban;False;False;0;8001
4452;98284860.0;6;275000;flat;sale;68;True;1;1;barrio La Font de la Guatlla;Barcelona;Barcelona;es;413.721.815;21.452.261;3853;True;good;False;True;4044;False;False;False;False;False;False;True;urban;False;False;0;8001
4453;98284880.0;bj;790000;chalet;sale;250;False;4;3;Prullans;Lleida;Prullans;es;423.765.636;17.427.225;23358;False;good;False;True;3160;False;False;False;False;False;False;True;urban;False;False;0;25727
4454;98284990.0;4;275000;flat;sale;79;True;1;1;barrio La Font de la Guatlla;Barcelona;Barcelona;es;413.702.541;2.145.442;4024;True;good;False;True;3481;False;False;False;False;False;False;True;urban;False;False;0;8001
4455;98285260.0;3;212000;flat;sale;35;True;1;1;CABRES;Barcelona;Barcelona;es;413.816.326;21.703.964;597;True;good;False;True;6057;False;False;False;False;False;False;True;urban;False;False;0;8001
4456;98286050.0;bj;365000;flat;sale;48;True;1;1;barrio Sant Pere - Santa Caterina i la Ribera;Barcelona;Barcelona;es;413.874.304;21.812.924;939;False;good;False;True;7604;False;False;False;False;False;False;True;urban;False;False;0;8001
4457;98286450.0;1;794400;flat;sale;195;True;4;2;Calle d'Alacant, 32;Barcelona;Barcelona;es;414.013.079;21.352.864;3306;False;good;False;True;4074;True;False;False;False;False;False;True;urban;False;False;0;8001
4458;98286580.0;bj;460000;chalet;sale;230;False;4;3;Calle Anglada Camarasa;Tarragona;Cambrils;es;410.795.502;10.942.783;8461;False;good;False;True;2000;True;False;False;False;False;False;True;residential;True;True;0;43850
4459;98286610.0;2;1550000;flat;sale;220;True;5;2;Calle d'Alí Bei;Barcelona;Barcelona;es;413.905.813;21.764.684;667;False;good;False;True;7045;True;True;False;False;False;False;True;urban;False;False;0;8001
4460;98286710.0;bj;439900;countryHouse;sale;288;False;6;3;barrio Guadalupe;Murcia;Murcia;es;380.002.403;-11.600.332;2673;False;good;False;True;1527;False;False;False;False;False;False;True;rural;False;False;0;30100
4461;98287020.0;3;278000;duplex;sale;121;True;3;2;Calle de Figueras;Zaragoza;Zaragoza;es;416.458.343;-0.8700625;1640;False;good;False;True;2298;True;False;True;False;False;False;True;residential;True;True;0;50002
4462;98287150.0;5;269000;flat;sale;131;True;3;2;Paseo de los Tilos;Málaga;Málaga;es;367.135.711;-4.435.888;2630;False;good;False;True;2053;True;False;False;False;False;False;True;urban;False;False;0;29006
4463;98287250.0;bj;425000;flat;sale;123;False;4;2;Calle de Sepúlveda;Barcelona;Barcelona;es;413.833.117;21.608.652;869;True;good;False;False;3455;False;False;True;False;False;False;True;urban;False;False;0;8001
4464;98287260.0;bj;270000;chalet;sale;240;False;3;2;Vila-Seca;Tarragona;Vila-Seca;es;411.139.601;11.455.381;5495;False;good;False;True;1125;False;False;False;False;False;False;True;residential;True;True;0;43480
4465;98287630.0;4;229000;flat;sale;110;True;4;1;Calle Juan de Garay;Vizcaya;Bilbao;es;432.587.004;-29.338.702;596;False;renew;False;True;2082;True;True;False;False;False;False;True;urban;False;False;0;48008
4466;98287820.0;bj;265000;chalet;sale;177;False;4;3;Calle Laurisilva;Las Palmas;Santa Brigida;es;280.260.816;-15.504.399;2931;False;good;False;True;1497;False;False;False;False;False;False;True;residential;True;True;0;35300
